"調查年度",95,"放養面積","45.1171(公頃)"
"魚種名稱","花跳","放養數量","2,412,420(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"合　計","48","5","45.1171","2.8666","47.9837","100.00","2,412,420","163,500"
"屏東縣","0","0","0","0","0","0","0","0"
"臺南縣","48","5","45.1171","2.8666","47.9837","100.00","2,412,420","163,500"
"雲林縣","0","0","0","0","0","0","0","0"
"嘉義縣","0","0","0","0","0","0","0","0"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","0","0","0","0","0","0","0","0"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"公有","0","0","0","0","0","0"
"自有","46","5","44.5645","2.8666","47.4311","98.85"
"公有租用","2","0","0.5526","0","0.5526","1.15"
"私有租用","0","0","0","0","0","0"
"私有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","1","0","0.2710","0","0.2710","0.56"
"中間養成","0","0","0","0","0","0"
"成魚養成","47","5","44.8461","2.8666","47.7127","99.44"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","0","0","0","0","0","0"
"純海水","43","5","42.3996","2.8666","45.2662","94.34"
"半淡鹹水","5","0","2.7175","0","2.7175","5.66"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","2","0","1.9013","0","1.9013","3.96"
"今年7月","1","0","0.7428","0","0.7428","1.55"
"今年8月","0","0","0","0","0","0"
"今年9月","0","0","0","0","0","0"
"今年10月","12","0","16.6636","0","16.6636","34.73"
"今年11月","4","1","1.5456","0.8089","2.3545","4.91"
"今年12月","6","0","3.6211","0","3.6211","7.55"
"明年1月","0","0","0","0","0","0"
"明年2月","3","0","2.5167","0","2.5167","5.24"
"明年3月","1","0","0.8857","0","0.8857","1.85"
"明年4月","0","2","0","0.6992","0.6992","1.46"
"明年5月","2","2","0.7661","1.3585","2.1246","4.43"
"明年6月","15","0","15.9216","0","15.9216","33.18"
"明年7月","0","0","0","0","0","0"
"明年8月","0","0","0","0","0","0"
"明年9月","0","0","0","0","0","0"
"明年10月","2","0","0.5526","0","0.5526","1.15"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","0","0","0","0","0"
"今年4月","0","0","0","0","0","0"
"今年1月","0","0","0","0","0","0"
"今年3月","0","0","0","0","0","0"
"今年2月","0","0","0","0","0","0"
