"調查年度",95,"放養面積","6.1609(公頃)"
"魚種名稱","甲魚(鱉)","放養數量","2,287,400(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"合　計","485","1","6.1609","0","6.1609","100.00","2,287,400","19,000"
"屏東縣","445","1","1.0808","0","1.0808","17.54","1,868,500","4,000"
"臺南縣","11","0","3.0546","0","3.0546","49.58","120,000","0"
"雲林縣","0","0","0","0","0","0","0","15,000"
"嘉義縣","4","0","0.3635","0","0.3635","5.90","207,100","0"
"高雄縣","4","0","0.1334","0","0.1334","2.17","8,000","0"
"彰化縣","21","0","1.5286","0","1.5286","24.81","83,800","0"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"公有","0","0","0","0","0","0"
"自有","45","0","5.6397","0","5.6397","91.54"
"公有租用","0","0","0","0","0","0"
"私有租用","10","0","0.5212","0","0.5212","8.46"
"私有","430","1","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","22","0","2.3457","0","2.3457","38.07"
"中間養成","3","0","0.2614","0","0.2614","4.24"
"成魚養成","460","0","3.5538","0","3.5538","57.68"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","485","0","6.1609","0","6.1609","100.00"
"純海水","0","0","0","0","0","0"
"半淡鹹水","0","0","0","0","0","0"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","3","0","0.2081","0","0.2081","3.38"
"今年6月","3","0","0.1437","0","0.1437","2.33"
"今年7月","1","0","0.0602","0","0.0602","0.98"
"今年8月","2","0","0.0849","0","0.0849","1.38"
"今年9月","2","0","1.6241","0","1.6241","26.36"
"今年10月","4","0","0.1334","0","0.1334","2.17"
"今年11月","0","0","0","0","0","0"
"今年12月","0","0","0","0","0","0"
"明年1月","4","0","0.1629","0","0.1629","2.64"
"明年2月","1","0","0.1554","0","0.1554","2.52"
"明年3月","0","0","0","0","0","0"
"明年4月","0","0","0","0","0","0"
"明年5月","1","0","0.0371","0","0.0371","0.60"
"明年6月","15","0","1.9694","0","1.9694","31.97"
"明年7月","0","0","0","0","0","0"
"明年8月","4","0","0.4688","0","0.4688","7.61"
"明年9月","8","0","0.6565","0","0.6565","10.66"
"明年10月","0","0","0","0","0","0"
"明年11月","2","0","0.0757","0","0.0757","1.23"
"明年12月","0","0","0","0","0","0"
"後年","5","0","0.3807","0","0.3807","6.18"
"今年4月","0","0","0","0","0","0"
"今年1月","0","0","0","0","0","0"
"今年3月","0","0","0","0","0","0"
"今年2月","0","0","0","0","0","0"
